https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GBP,Volume ETH
1625961600000,2021-07-11 00:00:00,ETH/GBP,1520.9492775,1562.6,1497.4,1536.1,617401.349770538,401.92783658
1625875200000,2021-07-10 00:00:00,ETH/GBP,1537.6,1574.1,1492.4,1527.1352145,2556482.291041726,1674.03794161
1625788800000,2021-07-09 00:00:00,ETH/GBP,1534.4,1575.1,1485.028644,1541.4,5923245.9258725345,3842.77016081
1625702400000,2021-07-08 00:00:00,ETH/GBP,1675.9096185,1684.0,1510.4,1535.7,6484196.620346157,4222.30684401
1625616000000,2021-07-07 00:00:00,ETH/GBP,1680.7,1746.1,1662.9,1676.6,3055409.414252334,1822.38423849
1625529600000,2021-07-06 00:00:00,ETH/GBP,1585.0,1693.006189,1583.4,1683.18713,4287978.536359838,2547.53524426
1625443200000,2021-07-05 00:00:00,ETH/GBP,1676.7,1680.3,1557.6,1583.6,2893330.7872919156,1827.05909781
1625356800000,2021-07-04 00:00:00,ETH/GBP,1613.8,1723.7,1586.0,1679.2,2255993.311549464,1343.49292017
1625270400000,2021-07-03 00:00:00,ETH/GBP,1559.8,1619.5,1529.836605,1611.4,1246098.583702994,773.30183921
1625184000000,2021-07-02 00:00:00,ETH/GBP,1525.9,1562.2341129,1468.4,1560.1,2778313.680207838,1780.85615038
1625097600000,2021-07-01 00:00:00,ETH/GBP,1645.2,1645.2,1503.1,1539.6,3108225.95501616,2018.8529196
1625011200000,2021-06-30 00:00:00,ETH/GBP,1565.6,1650.6,1509.9,1645.4,2801279.962619586,1702.49177259
1624924800000,2021-06-29 00:00:00,ETH/GBP,1496.87057,1620.2,1496.45773,1563.1681305,4048372.903971584,2589.85122904
1624838400000,2021-06-28 00:00:00,ETH/GBP,1430.8,1547.1,1414.9,1501.0,6808719.230777469,4536.12207247
1624752000000,2021-06-27 00:00:00,ETH/GBP,1319.6,1429.2,1304.6,1427.6,8082852.326549508,5661.84668433
1624665600000,2021-06-26 00:00:00,ETH/GBP,1303.0,1332.8,1237.0,1321.3,8636793.872768776,6536.58811229
1624579200000,2021-06-25 00:00:00,ETH/GBP,1432.3795875,1449.2,1286.5,1303.9,6822786.66225104,5232.5996336
1624492800000,2021-06-24 00:00:00,ETH/GBP,1410.8,1459.7,1352.5,1428.147118,4733249.534313004,3314.25906663
1624406400000,2021-06-23 00:00:00,ETH/GBP,1349.0,1467.9,1309.5,1410.6,9459064.255590672,6705.70271912
1624320000000,2021-06-22 00:00:00,ETH/GBP,1367.4,1439.8,1232.4571375,1348.44864,19013537.308712043,14100.30515416
1624233600000,2021-06-21 00:00:00,ETH/GBP,1629.0,1637.3,1353.14725,1362.3,16826168.325100787,12351.29437356
1624147200000,2021-06-20 00:00:00,ETH/GBP,1570.2,1653.2,1481.7,1625.7,3417229.363215081,2102.00489833
1624060800000,2021-06-19 00:00:00,ETH/GBP,1616.8,1650.3,1569.2,1570.5,3182295.13542423,2026.29426006
1623974400000,2021-06-18 00:00:00,ETH/GBP,1696.8,1704.5,1546.8,1615.8266778,4379918.238976076,2710.63617104
1623888000000,2021-06-17 00:00:00,ETH/GBP,1690.2,1757.5,1658.4,1701.1,6043640.8473112425,3552.78399113
1623801600000,2021-06-16 00:00:00,ETH/GBP,1802.3,1808.980498,1681.5,1686.9,3146849.7963044522,1865.46315508
1623715200000,2021-06-15 00:00:00,ETH/GBP,1829.0,1869.8,1780.2,1807.4,2462463.42433098,1362.4341177
1623628800000,2021-06-14 00:00:00,ETH/GBP,1778.3,1843.7,1746.1,1829.5,3299661.419770105,1803.58645519
1623542400000,2021-06-13 00:00:00,ETH/GBP,1680.5,1807.6,1640.6,1777.0,3023689.54879823,1701.56980799
1623456000000,2021-06-12 00:00:00,ETH/GBP,1669.6,1740.2,1601.2,1680.3,3140756.284524336,1869.16400912
1623369600000,2021-06-11 00:00:00,ETH/GBP,1741.6,1761.7,1645.4,1668.2,3779877.297332708,2265.84180394
1623283200000,2021-06-10 00:00:00,ETH/GBP,1850.2,1857.8,1712.1,1742.3,5588754.297167846,3207.68771002
1623196800000,2021-06-09 00:00:00,ETH/GBP,1770.3,1858.2,1701.3,1848.0,12375231.122543521,6696.55363774
1623110400000,2021-06-08 00:00:00,ETH/GBP,1826.9,1847.1,1634.0271843,1773.5,11002003.26012506,6203.55413596
1623024000000,2021-06-07 00:00:00,ETH/GBP,1913.8,2008.7,1813.4,1827.8,5771108.842068648,3157.40717916
1622937600000,2021-06-06 00:00:00,ETH/GBP,1855.346714,1936.8,1849.0,1913.4522603,3686066.5896616885,1926.3959003
1622851200000,2021-06-05 00:00:00,ETH/GBP,1901.38965,1986.625576,1803.9,1858.2,5324647.151788218,2865.48657399
1622764800000,2021-06-04 00:00:00,ETH/GBP,2025.2,2025.2,1805.5,1898.5,5671772.81833362,2987.50214292
1622678400000,2021-06-03 00:00:00,ETH/GBP,1904.2,2035.68863058,1881.1,2020.9,4406191.350476601,2180.31142089
1622592000000,2021-06-02 00:00:00,ETH/GBP,1866.4,1973.7,1803.4,1909.9,3477114.1110718814,1820.57391019
1622505600000,2021-06-01 00:00:00,ETH/GBP,1902.0,1924.489106,1784.3,1860.7,5211738.224398073,2800.95567496
1622419200000,2021-05-31 00:00:00,ETH/GBP,1672.8,1910.9,1601.9,1906.6,7810899.212933932,4096.76870499
1622332800000,2021-05-30 00:00:00,ETH/GBP,1600.6350786,1738.4,1536.9,1680.3,9333699.383922461,5554.78151754
1622246400000,2021-05-29 00:00:00,ETH/GBP,1689.9,1813.4,1555.1805096,1601.5512172,11590396.815671403,7236.98167826
1622160000000,2021-05-28 00:00:00,ETH/GBP,1927.328965,1940.851748,1639.9,1698.9,12779734.001545014,7522.35799726
1622073600000,2021-05-27 00:00:00,ETH/GBP,2046.6267605,2047.8,1871.4,1925.5,7255386.213453805,3768.05308411
1621987200000,2021-05-26 00:00:00,ETH/GBP,1920.3,2061.1198275,1871.1,2046.130849,12542786.966631658,6130.00237632
1621900800000,2021-05-25 00:00:00,ETH/GBP,1861.6,1941.51375,1684.6,1914.5,19223561.121326204,10041.03479829
1621814400000,2021-05-24 00:00:00,ETH/GBP,1483.5560195,1889.0,1477.219977,1866.5,34772205.537316665,18629.63061201
1621728000000,2021-05-23 00:00:00,ETH/GBP,1623.971322,1686.7253052,1240.3,1482.6,47812680.76055688,32249.2113588
1621641600000,2021-05-22 00:00:00,ETH/GBP,1724.9,1763.189055,1529.7696783,1625.0,39471960.48258125,24290.43722005
1621555200000,2021-05-21 00:00:00,ETH/GBP,1952.4,2072.56672873,1493.9,1724.4,39199899.311451614,22732.48626273
1621468800000,2021-05-20 00:00:00,ETH/GBP,1732.1,2113.5314772,1531.5,1954.7697195,51408289.38811556,26298.89795984
1621382400000,2021-05-19 00:00:00,ETH/GBP,2392.3,2425.1,1441.4,1729.9,69187463.28470547,39995.06519724
1621296000000,2021-05-18 00:00:00,ETH/GBP,2325.29994,2507.75148,2289.5,2382.1,14660470.00482323,6154.4309663
1621209600000,2021-05-17 00:00:00,ETH/GBP,2546.77786891,2550.453883,2210.49827,2320.06851,27697261.063700844,11938.12206162
1621123200000,2021-05-16 00:00:00,ETH/GBP,2592.1,2756.1,2385.9,2550.5,21318617.717848737,8358.60330047
1621036800000,2021-05-15 00:00:00,ETH/GBP,2895.8,2933.5,2581.6,2587.872858,7810103.693503635,3017.96267516
1620950400000,2021-05-14 00:00:00,ETH/GBP,2646.5658657,2958.894729,2633.8,2896.1,9763601.909202779,3371.29308698
1620864000000,2021-05-13 00:00:00,ETH/GBP,2717.1162585,2868.8,2534.874975,2649.7,24361205.46347557,9193.94854643
1620777600000,2021-05-12 00:00:00,ETH/GBP,2953.6,3098.2984485,2674.95129,2722.1,17824087.450687822,6547.91794963
1620691200000,2021-05-11 00:00:00,ETH/GBP,2786.9,2954.6,2666.8,2951.13493919,18448954.137558267,6251.47765782
1620604800000,2021-05-10 00:00:00,ETH/GBP,2797.7,2975.5,2599.3,2796.07827601,17422434.5387703,6231.02532152
1620518400000,2021-05-09 00:00:00,ETH/GBP,2798.6,2847.6,2667.5,2798.9,11383440.952701857,4067.11242013
1620432000000,2021-05-08 00:00:00,ETH/GBP,2489.5,2828.4,2469.2,2798.2,11663043.93019008,4168.0522944
1620345600000,2021-05-07 00:00:00,ETH/GBP,2512.9,2564.2,2413.4,2488.9,9381353.221728867,3769.27687803
1620259200000,2021-05-06 00:00:00,ETH/GBP,2537.4,2588.89047529,2435.7,2509.8,12634274.112280563,5033.9764572
1620172800000,2021-05-05 00:00:00,ETH/GBP,2337.2,2546.98136148,2310.71246327,2533.93220323,15875198.129653178,6265.04454595
1620086400000,2021-05-04 00:00:00,ETH/GBP,2470.7,2544.4,2289.03212887,2333.4,18527103.608630322,7939.96040483
1620000000000,2021-05-03 00:00:00,ETH/GBP,2134.8,2478.16074981,2134.8,2466.3,10918836.40190897,4427.21339736
1619913600000,2021-05-02 00:00:00,ETH/GBP,2132.3,2157.6,2064.4,2134.4,4095358.3270462723,1918.73984588
1619827200000,2021-05-01 00:00:00,ETH/GBP,2004.3,2135.1,1992.3,2130.6,5646157.745324615,2650.03179636
1619740800000,2021-04-30 00:00:00,ETH/GBP,1980.51579329,2017.4,1955.0,2003.3,7271594.945013138,3629.80828883
1619654400000,2021-04-29 00:00:00,ETH/GBP,1967.00368713,2003.2,1915.4,1975.7972237,8156207.065808976,4128.05877444
1619568000000,2021-04-28 00:00:00,ETH/GBP,1917.43252189,1980.6,1849.1,1967.7,11051400.099432988,5616.40499031
1619481600000,2021-04-27 00:00:00,ETH/GBP,1824.0,1923.80421674,1790.62638252,1916.0,9461714.61622768,4938.26441348
1619395200000,2021-04-26 00:00:00,ETH/GBP,1674.33428234,1828.78533555,1664.09808432,1825.8,11289097.891632546,6183.09666537
1619308800000,2021-04-25 00:00:00,ETH/GBP,1600.2,1700.0,1563.55718688,1671.3,14459630.296537466,8651.72637859
1619222400000,2021-04-24 00:00:00,ETH/GBP,1706.55597465,1706.55597465,1560.8,1599.95753629,12768347.478930395,7980.42897347
1619136000000,2021-04-23 00:00:00,ETH/GBP,1731.36119112,1758.76721182,1520.4,1703.89026895,24065414.122524306,14123.80513057
1619049600000,2021-04-22 00:00:00,ETH/GBP,1694.2,1906.00169431,1660.8,1733.81815012,14889178.170997178,8587.50854002
1618963200000,2021-04-21 00:00:00,ETH/GBP,1679.02940479,1768.7,1607.5,1692.56925056,9998251.5462252,5907.14474041
1618876800000,2021-04-20 00:00:00,ETH/GBP,1545.04436598,1682.15245999,1468.41052385,1672.03021118,14761991.385322062,8828.78268982
1618790400000,2021-04-19 00:00:00,ETH/GBP,1624.8712507,1642.1,1487.3,1544.11508049,10324151.879694665,6686.12852121
1618704000000,2021-04-18 00:00:00,ETH/GBP,1672.6,1686.4494184,1392.272654,1618.86553669,8188450.582327557,5058.14127038
1618617600000,2021-04-17 00:00:00,ETH/GBP,1753.80440871,1801.1,1671.5946444,1671.5946444,2940854.9737121817,1759.31107674
1618531200000,2021-04-16 00:00:00,ETH/GBP,1825.9,1847.1958496,1665.4,1750.6,8815167.309020624,5035.51200104
1618444800000,2021-04-15 00:00:00,ETH/GBP,1764.4,1845.81943811,1739.8,1825.0,5264801.39944975,2884.82268463
1618358400000,2021-04-14 00:00:00,ETH/GBP,1673.4,1770.74826222,1658.8,1750.9,7104910.389084024,4057.86189336
1618272000000,2021-04-13 00:00:00,ETH/GBP,1557.48258547,1685.3,1555.59199547,1672.300135,6799952.0441372385,4066.22704969
1618185600000,2021-04-12 00:00:00,ETH/GBP,1572.5,1606.50152245,1531.0,1556.10100047,4287744.428398735,2755.44095602
1618099200000,2021-04-11 00:00:00,ETH/GBP,1560.19898825,1579.23825962,1544.3,1569.6847946,2262246.8519920777,1441.21091048
1618012800000,2021-04-10 00:00:00,ETH/GBP,1506.72854415,1603.9,1502.6,1558.55747213,4773154.525263696,3062.54636779
1617926400000,2021-04-09 00:00:00,ETH/GBP,1516.3,1531.9,1494.5,1508.6,4446524.647724052,2947.45104582
1617840000000,2021-04-08 00:00:00,ETH/GBP,1431.6,1517.2,1420.0,1514.3,3521530.4388772887,2325.51703023
1617753600000,2021-04-07 00:00:00,ETH/GBP,1527.0,1538.8,1398.79712574,1426.0,7042552.29538122,4938.67622397
1617667200000,2021-04-06 00:00:00,ETH/GBP,1517.17972074,1546.8,1476.56790237,1527.4,4660941.145458991,3051.55240635
1617580800000,2021-04-05 00:00:00,ETH/GBP,1505.5467999,1532.07715711,1448.6,1506.70960214,4867518.453524337,3230.56177953
1617494400000,2021-04-04 00:00:00,ETH/GBP,1447.1,1511.93100111,1431.9,1503.0,1929135.80509425,1283.52348975
1617408000000,2021-04-03 00:00:00,ETH/GBP,1543.8,1543.8,1448.27298642,1454.9,2888246.9655462755,1985.18589975
1617321600000,2021-04-02 00:00:00,ETH/GBP,1424.71052291,1544.0,1408.11583995,1540.3,3271753.082996303,2124.10120301
1617235200000,2021-04-01 00:00:00,ETH/GBP,1396.24474944,1432.94449601,1366.06838315,1426.3,4180218.738322321,2930.81310967
1617148800000,2021-03-31 00:00:00,ETH/GBP,1341.9,1414.0,1289.4,1387.65428785,4514599.804211507,3253.40385119
1617062400000,2021-03-30 00:00:00,ETH/GBP,1322.7904968,1354.4,1298.2581632,1342.4,3023979.0052871685,2252.66612432
1616976000000,2021-03-29 00:00:00,ETH/GBP,1222.41717753,1335.23537455,1218.93424552,1325.1,4113159.897427623,3104.03735373
1616889600000,2021-03-28 00:00:00,ETH/GBP,1245.1,1252.5,1205.7,1223.03798938,1783404.5922014867,1458.1759583
1616803200000,2021-03-27 00:00:00,ETH/GBP,1235.5,1255.52969649,1210.0,1241.2,2198827.473339648,1771.53357504
1616716800000,2021-03-26 00:00:00,ETH/GBP,1156.06598383,1231.9,1156.06598383,1231.52852239,5746639.8719357755,4666.2661623
1616630400000,2021-03-25 00:00:00,ETH/GBP,1158.5,1181.13386913,1131.56637885,1154.8,5736838.5695122965,4967.82002902
1616544000000,2021-03-24 00:00:00,ETH/GBP,1215.37765669,1268.70231997,1129.20922508,1158.51253098,8168210.364674439,7050.6016519
1616457600000,2021-03-23 00:00:00,ETH/GBP,1213.59663743,1249.8,1194.1,1216.10625669,3305070.256112241,2717.74792534
1616371200000,2021-03-22 00:00:00,ETH/GBP,1290.5,1304.8,1194.81580661,1213.59663743,5233518.781478718,4312.40382518
1616284800000,2021-03-21 00:00:00,ETH/GBP,1298.55888155,1308.5,1258.3,1289.7,5459989.814084565,4233.53478645
1616198400000,2021-03-20 00:00:00,ETH/GBP,1303.2,1349.31594404,1298.7,1299.0,2609687.00049591,2008.9969210900001
1616112000000,2021-03-19 00:00:00,ETH/GBP,1272.91292637,1328.57012813,1245.5,1304.97561246,3878696.0240217145,2972.23640579
1616025600000,2021-03-18 00:00:00,ETH/GBP,1303.78027434,1324.2,1263.9,1276.1,4410197.695682723,3455.99694043
1615939200000,2021-03-17 00:00:00,ETH/GBP,1299.22766351,1314.9,1254.16019445,1302.9,10150727.026326915,7790.87192135
1615852800000,2021-03-16 00:00:00,ETH/GBP,1292.8,1318.0,1241.39456759,1298.6,9309706.679844687,7169.03332808
1615766400000,2021-03-15 00:00:00,ETH/GBP,1326.1,1356.1,1244.9,1292.1,11092802.591139114,8585.09603834
1615680000000,2021-03-14 00:00:00,ETH/GBP,1378.6,1387.6,1321.41256418,1326.1,4958761.184546298,3739.35689959
1615593600000,2021-03-13 00:00:00,ETH/GBP,1269.25322005,1395.84715059,1244.7,1381.53773347,7950621.674070034,5754.90736261
1615507200000,2021-03-12 00:00:00,ETH/GBP,1317.6,1319.3,1237.6,1272.19862316,6252294.705795684,4914.55861685
1615420800000,2021-03-11 00:00:00,ETH/GBP,1289.9,1322.0,1241.55109596,1307.3,7467322.80405113,5712.01927947
1615334400000,2021-03-10 00:00:00,ETH/GBP,1348.91331087,1353.2,1267.49528369,1290.8,9561555.469947208,7407.46472726
1615248000000,2021-03-09 00:00:00,ETH/GBP,1326.26936679,1348.5,1299.0,1345.60150407,5849422.204375261,4347.06871736
1615161600000,2021-03-08 00:00:00,ETH/GBP,1247.3,1330.8,1204.8,1325.69074679,7899454.211650971,5958.74583177
1615075200000,2021-03-07 00:00:00,ETH/GBP,1195.0,1251.26026278,1179.7,1246.59028061,5224835.0581473075,4191.30097468
1614988800000,2021-03-06 00:00:00,ETH/GBP,1108.09194111,1205.92426299,1094.29136986,1192.9,11898958.230963428,9974.81618825
1614902400000,2021-03-05 00:00:00,ETH/GBP,1104.5,1120.0,1043.75133436,1107.08038091,9740235.51035928,8798.12855355
1614816000000,2021-03-04 00:00:00,ETH/GBP,1124.4,1165.2,1085.7,1108.1,8370795.366401796,7554.18767837
1614729600000,2021-03-03 00:00:00,ETH/GBP,1066.6,1185.7,1061.6,1127.1,6578803.003198568,5836.92929039
1614643200000,2021-03-02 00:00:00,ETH/GBP,1127.40798986,1148.3,1045.23589818,1067.7,7413399.300836557,6943.33548828
1614556800000,2021-03-01 00:00:00,ETH/GBP,1019.62034822,1127.5,1012.91524918,1127.5,10797073.552769626,9576.11845035
1614470400000,2021-02-28 00:00:00,ETH/GBP,1048.2,1055.2,933.5,1015.0,14897073.6292567,14676.91983178
1614384000000,2021-02-27 00:00:00,ETH/GBP,1037.0,1096.6,1026.8,1049.12049821,6997037.915160636,6669.43208821
1614297600000,2021-02-26 00:00:00,ETH/GBP,1060.2,1119.8,1007.8,1035.4,17873636.547054943,17262.5425411
1614211200000,2021-02-25 00:00:00,ETH/GBP,1148.4,1182.1374367,1042.31731971,1060.37812306,14825603.37871673,13981.43082765
1614124800000,2021-02-24 00:00:00,ETH/GBP,1117.6,1206.1,1061.7,1148.1,26193730.1867407,22814.85078542
1614038400000,2021-02-23 00:00:00,ETH/GBP,1261.3,1262.5,971.14,1116.91024635,71354403.18019593,63885.53011612
1613952000000,2021-02-22 00:00:00,ETH/GBP,1378.28580467,1378.3,1106.0,1262.6,17013703.8446319,13475.13372773
1613865600000,2021-02-21 00:00:00,ETH/GBP,1362.2518847,1411.5,1346.1,1379.2,4879733.89598656,3538.0901218
1613779200000,2021-02-20 00:00:00,ETH/GBP,1395.6,1453.08551274,1280.19937489,1366.8,7759267.591706976,5676.95902232
1613692800000,2021-02-19 00:00:00,ETH/GBP,1391.2,1406.4,1354.63417321,1395.50436819,8677919.899848033,6218.48279207
1613606400000,2021-02-18 00:00:00,ETH/GBP,1335.8,1393.78425598,1335.73111904,1387.9,4829084.066089369,3479.41787311
1613520000000,2021-02-17 00:00:00,ETH/GBP,1285.56046949,1338.6,1250.81506541,1333.0,5473842.87392079,4106.40875763
1613433600000,2021-02-16 00:00:00,ETH/GBP,1280.8,1310.2,1239.66548995,1284.7,8657952.957648925,6739.27995458
1613347200000,2021-02-15 00:00:00,ETH/GBP,1299.6,1320.81060227,1188.4,1278.7,10499037.28398652,8210.71188237
1613260800000,2021-02-14 00:00:00,ETH/GBP,1312.6716646,1338.7,1290.9,1300.1,4064236.5143381385,3126.09531139
1613174400000,2021-02-13 00:00:00,ETH/GBP,1331.09385912,1353.7,1273.16993053,1310.2,5107406.21468785,3898.18822675
1613088000000,2021-02-12 00:00:00,ETH/GBP,1298.6,1347.34873664,1262.4,1332.0,7919024.29030512,5945.21343116
1613001600000,2021-02-11 00:00:00,ETH/GBP,1261.0,1314.6,1233.27765018,1294.41368255,7602879.63034673,5873.60882602
1612915200000,2021-02-10 00:00:00,ETH/GBP,1284.7,1328.21411422,1213.41943307,1260.3,9831545.369332982,7800.95641461
1612828800000,2021-02-09 00:00:00,ETH/GBP,1279.1,1323.5,1244.0,1283.0,12113636.62898057,9441.64974979
1612742400000,2021-02-08 00:00:00,ETH/GBP,1171.0,1298.4,1144.03072159,1275.49309818,11263372.406063687,8830.6023938
1612656000000,2021-02-07 00:00:00,ETH/GBP,1220.83420176,1232.2,1083.3,1173.4,6418994.518120054,5470.42314481
1612569600000,2021-02-06 00:00:00,ETH/GBP,1250.75446753,1268.0,1201.2,1220.83420176,6042977.042093735,4949.87528477
1612483200000,2021-02-05 00:00:00,ETH/GBP,1172.0,1281.0,1163.3,1251.3,6441515.825741055,5147.85888735
1612396800000,2021-02-04 00:00:00,ETH/GBP,1219.9,1242.06884388,1140.8,1168.4,10576030.8412285,9051.72102125
1612310400000,2021-02-03 00:00:00,ETH/GBP,1110.3,1219.9,1106.2,1219.9,9617993.459009431,7884.2474457
1612224000000,2021-02-02 00:00:00,ETH/GBP,1006.28741743,1133.99085196,995.9,1107.6,10180508.143060008,9191.50247658
1612137600000,2021-02-01 00:00:00,ETH/GBP,956.99067122,1006.79918813,928.3,1005.92186693,6591618.8521071,6552.81395982
1612051200000,2021-01-31 00:00:00,ETH/GBP,1007.1,1007.80777402,937.55,959.26,5368111.280304735,5596.09624117
1611964800000,2021-01-30 00:00:00,ETH/GBP,1014.20932806,1026.80089628,966.8,1003.8,5350413.560705346,5330.15895667
1611878400000,2021-01-29 00:00:00,ETH/GBP,967.8,1049.3,939.37463581,1011.6,21325938.064171884,21081.39389499
1611792000000,2021-01-28 00:00:00,ETH/GBP,907.34146712,993.86,893.45468694,966.95,16717066.827946767,17288.45010388
1611705600000,2021-01-27 00:00:00,ETH/GBP,994.04,999.86,884.4192468,907.92670712,14787868.881873256,16287.51392145
1611619200000,2021-01-26 00:00:00,ETH/GBP,961.6,1008.1,909.62,995.63723844,14475991.388939997,14539.42342657
1611532800000,2021-01-25 00:00:00,ETH/GBP,1018.87350677,1080.5,947.91,964.9,10112362.462868717,10480.21811884
1611446400000,2021-01-24 00:00:00,ETH/GBP,895.87,1021.94152278,892.43989171,1019.5,10503271.359366415,10302.37504597
1611360000000,2021-01-23 00:00:00,ETH/GBP,900.62607253,931.47043242,876.0,898.72570913,6316060.066726456,7027.79502418
1611273600000,2021-01-22 00:00:00,ETH/GBP,813.2,931.9,763.97,903.69589034,10369451.850321548,11474.49264865
1611187200000,2021-01-21 00:00:00,ETH/GBP,1008.4,1015.9,790.63,810.6,13948762.944733847,17207.94836508
1611100800000,2021-01-20 00:00:00,ETH/GBP,1004.9,1032.5,902.93,1008.3,5865527.921736834,5817.24478998
1611014400000,2021-01-19 00:00:00,ETH/GBP,933.43148257,1057.34725662,923.74,1002.2,6575766.792918204,6561.33186282
1610928000000,2021-01-18 00:00:00,ETH/GBP,911.75110388,929.4,873.03894961,927.87463529,3636868.6353247934,3919.56897732
1610841600000,2021-01-17 00:00:00,ETH/GBP,904.36717133,935.86,859.48,909.47,5803318.769796159,6380.98977404
1610755200000,2021-01-16 00:00:00,ETH/GBP,862.93203671,953.02,848.9526966,904.35,6195271.123152427,6850.52371665
1610668800000,2021-01-15 00:00:00,ETH/GBP,900.73651216,915.80873865,789.74,861.02171899,5819605.571537884,6758.95327979
1610582400000,2021-01-14 00:00:00,ETH/GBP,827.38,909.67,796.38,899.13,7375367.035733784,8202.78161749
1610496000000,2021-01-13 00:00:00,ETH/GBP,769.1,832.11,723.13,827.1,5534623.637133381,6691.60154411
1610409600000,2021-01-12 00:00:00,ETH/GBP,804.96,848.77,742.19,766.3876625,6580390.0751770055,8586.24218155
1610323200000,2021-01-11 00:00:00,ETH/GBP,933.4,933.4,683.62,804.43353954,11205403.204091271,13929.55745045
1610236800000,2021-01-10 00:00:00,ETH/GBP,943.13,995.86,862.49,930.30695378,8421608.979925053,9052.50567644
1610150400000,2021-01-09 00:00:00,ETH/GBP,896.34490042,961.86,863.76,943.46,5859399.492650332,6210.54362946
1610064000000,2021-01-08 00:00:00,ETH/GBP,904.44,937.27,784.67,895.45,6676850.269700311,7456.41886169
1609977600000,2021-01-07 00:00:00,ETH/GBP,888.9,951.62,845.34,900.06,10248743.548359955,11386.73371593
1609891200000,2021-01-06 00:00:00,ETH/GBP,813.28,890.6,777.88,885.05,12422659.945743443,14036.11089288
1609804800000,2021-01-05 00:00:00,ETH/GBP,771.91,834.77744872,712.76,808.34,10228349.580443753,12653.52398798
1609718400000,2021-01-04 00:00:00,ETH/GBP,714.83,846.07360276,641.05630407,766.71,15994703.841251146,20861.47805722
1609632000000,2021-01-03 00:00:00,ETH/GBP,565.15,737.77,563.43,713.23,13502766.880747292,18931.85491461
1609545600000,2021-01-02 00:00:00,ETH/GBP,533.88550063,574.73,522.94,567.16,1433603.5667510433,2527.68807171
1609459200000,2021-01-01 00:00:00,ETH/GBP,533.45,547.67,524.24,533.28429072,1060173.3348003465,1988.00780981
1609372800000,2020-12-31 00:00:00,ETH/GBP,552.92,553.95,526.02506694,538.573947,1388711.4913700658,2578.49734304
1609286400000,2020-12-30 00:00:00,ETH/GBP,543.00463874,555.81,528.54,550.69880505,1193624.6130812708,2167.47267678
1609200000000,2020-12-29 00:00:00,ETH/GBP,540.73,548.07,510.96070484,540.76,1673157.549426343,3094.08526782
1609113600000,2020-12-28 00:00:00,ETH/GBP,508.49626604,555.31,503.23,542.2,1968570.0716045822,3630.70835781
1609027200000,2020-12-27 00:00:00,ETH/GBP,470.49,525.46005469,459.81,503.33091249,3528705.413396028,7010.7067256
1608940800000,2020-12-26 00:00:00,ETH/GBP,464.67,480.47,454.62,469.2,1190290.9581044042,2536.85199937
1608854400000,2020-12-25 00:00:00,ETH/GBP,451.4,468.81075064,439.8,463.35,3342395.27091105,7213.543263
1608768000000,2020-12-24 00:00:00,ETH/GBP,433.03,451.99,418.57,451.43410527,1236995.0646984905,2740.14535069
1608681600000,2020-12-23 00:00:00,ETH/GBP,475.22463314,476.07,407.18,433.07,2932275.9651351594,6770.90531585
1608595200000,2020-12-22 00:00:00,ETH/GBP,449.95,475.16493045,437.3,475.16493045,1572202.6880106223,3308.75152449
1608508800000,2020-12-21 00:00:00,ETH/GBP,475.43,487.50992447,447.59006234,451.33,5106321.806830565,11313.94280644
1608422400000,2020-12-20 00:00:00,ETH/GBP,483.6,488.57,463.37,475.61,1034246.0511196353,2174.56750514
1608336000000,2020-12-19 00:00:00,ETH/GBP,482.92,495.95,478.91,487.26,551290.4186576075,1131.40914226
1608249600000,2020-12-18 00:00:00,ETH/GBP,472.69,492.23,463.19,481.6,1749010.05851824,3631.6654039
1608163200000,2020-12-17 00:00:00,ETH/GBP,471.31,494.89,459.93076448,473.56,4241626.947060084,8956.8944739
1608076800000,2020-12-16 00:00:00,ETH/GBP,438.93,472.14552159,433.15,471.53,2690876.0044291117,5706.69099406
1607990400000,2020-12-15 00:00:00,ETH/GBP,440.43816928,447.89,435.35,438.59,890043.7899551962,2029.32987518
1607904000000,2020-12-14 00:00:00,ETH/GBP,440.73,444.08,429.35,439.56877872,1170485.9604836,2662.80504246
1607817600000,2020-12-13 00:00:00,ETH/GBP,429.54,450.4,426.99,443.79,754497.0214694146,1700.12172755
1607731200000,2020-12-12 00:00:00,ETH/GBP,413.9,434.04,413.9,429.24648588,293946.1930777013,684.79580555
1607644800000,2020-12-11 00:00:00,ETH/GBP,420.36411002,420.95789772,401.98,414.19,1472485.859747369,3555.09756331
1607558400000,2020-12-10 00:00:00,ETH/GBP,429.43000534,430.34277885,412.19,420.58696534,1674908.8516289152,3982.31279059
1607472000000,2020-12-09 00:00:00,ETH/GBP,414.88,439.65,396.73,429.22051575,1761055.4319652154,4102.91532521
1607385600000,2020-12-08 00:00:00,ETH/GBP,442.71,445.44,411.84,415.69,2361980.957290835,5682.07307679
1607299200000,2020-12-07 00:00:00,ETH/GBP,449.25,451.13562435,437.16,444.38166189,1523072.5248400492,3427.3973376
1607212800000,2020-12-06 00:00:00,ETH/GBP,446.05,450.90945088,434.44,449.33,834208.0213099926,1856.55981419
1607126400000,2020-12-05 00:00:00,ETH/GBP,423.29,444.6443385,416.17,444.5550495,322740.6827159602,725.98586627
